,id,book_id,title,authors,decade_year,raw_authors,raw_year,image_url
4690,5165,827412,"It Happened One Autumn (Wallflowers, #2)",author_lisa_kleypas,decade_2000s,Lisa Kleypas,2005.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4691,5166,2833172,"Scarpetta (Kay Scarpetta, #16)",author_patricia_cornwell,decade_2000s,Patricia Cornwell,2008.0,https://images.gr-assets.com/books/1358277265m/2833172.jpg
4692,5167,21681,"Darkness, Take My Hand (Kenzie & Gennaro, #2)",author_dennis_lehane,decade_1990s,Dennis Lehane,1996.0,https://images.gr-assets.com/books/1392049150m/21681.jpg
4693,5168,239103,"Siege of Darkness (Forgotten Realms: Legacy of the Drow, #3; Legend of Drizzt, #9)",author_ra_salvatore,decade_1990s,R.A. Salvatore,1993.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4694,5169,9917945,"Perfect (Impulse, #2)",author_ellen_hopkins,decade_2010s,Ellen Hopkins,2011.0,https://images.gr-assets.com/books/1296179689m/9917945.jpg
4695,5170,17201095,"Play with Me (With Me in Seattle, #3)",author_kristen_proby,decade_2010s,Kristen Proby,2013.0,https://images.gr-assets.com/books/1360471559m/17201095.jpg
4696,5171,268604,"Portrait in Death (In Death, #16)",author_jd_robb,decade_2000s,J.D. Robb,2003.0,https://images.gr-assets.com/books/1483391474m/268604.jpg
4697,5172,17316075,"Second Chance Boyfriend (One Week Girlfriend, #2)",author_monica__murphy,decade_2010s,Monica  Murphy,2013.0,https://images.gr-assets.com/books/1370492442m/17316075.jpg
4698,5173,184040,"Y: The Last Man, Vol. 4: Safeword (Y: The Last Man, #4)",author_brian_k_vaughan author_pia_guerra author_goran_parlov author_jos_marzn_jr,decade_2000s,"Brian K. Vaughan, Pia Guerra, Goran Parlov, José Marzán Jr.",2004.0,https://images.gr-assets.com/books/1335238541m/184040.jpg
4699,5174,18668066,The Collector,author_nora_roberts,decade_2010s,Nora Roberts,2014.0,https://images.gr-assets.com/books/1389532018m/18668066.jpg
4700,5175,8088,Sunshine,author_robin_mckinley,decade_2000s,Robin McKinley,2003.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4701,5176,64857,"D is for Deadbeat (Kinsey Millhone, #4)",author_sue_grafton,decade_1980s,Sue Grafton,1987.0,https://images.gr-assets.com/books/1389287799m/64857.jpg
4702,5177,10846336,Salvage the Bones,author_jesmyn_ward,decade_2010s,Jesmyn Ward,2010.0,https://images.gr-assets.com/books/1317067649m/10846336.jpg
4703,5178,22611920,"The Hook Up (Game On, #1)",author_kristen_callihan,decade_2010s,Kristen Callihan,2014.0,https://images.gr-assets.com/books/1407891923m/22611920.jpg
4704,5179,14069,"Throne of Jade (Temeraire, #2)",author_naomi_novik,decade_2000s,Naomi Novik,2006.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4705,5180,2368,Mornings on Horseback,author_david_mccullough,decade_1980s,David McCullough,1981.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4706,5181,79426,"Y: The Last Man, Vol. 7: Paper Dolls (Y: The Last Man, #7)",author_brian_k_vaughan author_pia_guerra author_goran_suduka author_jos_marzn_jr,decade_2000s,"Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr.",2006.0,https://images.gr-assets.com/books/1311830366m/79426.jpg
4707,5182,92160,London,author_edward_rutherfurd,decade_1990s,Edward Rutherfurd,1997.0,https://images.gr-assets.com/books/1320450619m/92160.jpg
4708,5183,16116760,"Silence (Silence, #1)",author_natasha_preston,decade_2010s,Natasha Preston,2012.0,https://images.gr-assets.com/books/1351519075m/16116760.jpg
4709,5184,20309175,My True Love Gave to Me: Twelve Holiday Stories,author_stephanie_perkins author_holly_black author_ally_carter author_matt_de_la_pena author_gayle_forman author_jenny_han author_david_levithan author_kelly_link author_myra_mcentire author_rainbow_rowell author_laini_taylor author_kiersten_white,decade_2010s,"Stephanie Perkins, Holly Black, Ally Carter, Matt de la Pena, Gayle Forman, Jenny Han, David Levithan, Kelly Link, Myra McEntire, Rainbow Rowell, Laini Taylor, Kiersten White",2014.0,https://images.gr-assets.com/books/1459353572m/20309175.jpg
4710,5185,20509356,"Sand Omnibus (Sand, #1-5)",author_hugh_howey,decade_2010s,Hugh Howey,2014.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4711,5186,18616975,"Off to Be the Wizard (Magic 2.0, #1)",author_scott__meyer,decade_2010s,Scott  Meyer,2013.0,https://images.gr-assets.com/books/1390179189m/18616975.jpg
4712,5187,659388,Nobody's Fool,author_richard_russo,decade_1990s,Richard Russo,1993.0,https://images.gr-assets.com/books/1463435569m/659388.jpg
4713,5188,66370,Rage,author_richard_bachman author_stephen_king,decade_1970s,"Richard Bachman, Stephen King",1977.0,https://images.gr-assets.com/books/1299003176m/66370.jpg
4714,5189,28407,"Germinal (Les Rougon-Macquart, #13)",author_mile_zola author_roger_pearson,decade_1880s,"Émile Zola, Roger Pearson",1885.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4715,5190,13573795,"Ceaseless (Existence Trilogy, #3)",author_abbi_glines,decade_2010s,Abbi Glines,2012.0,https://images.gr-assets.com/books/1351606331m/13573795.jpg
4716,5191,11076177,The Cat's Table,author_michael_ondaatje,decade_2010s,Michael Ondaatje,2011.0,https://images.gr-assets.com/books/1327934764m/11076177.jpg
4717,5192,76740,The Demolished Man,author_alfred_bester,decade_1950s,Alfred Bester,1953.0,https://images.gr-assets.com/books/1360171879m/76740.jpg
4718,5193,9578590,"Lost in Time (Blue Bloods, #6)",author_melissa_de_la_cruz,decade_2010s,Melissa de la Cruz,2011.0,https://images.gr-assets.com/books/1298681924m/9578590.jpg
4719,5194,199786,"Ninth Key (The Mediator, #2)",author_meg_cabot,decade_2000s,Meg Cabot,2001.0,https://images.gr-assets.com/books/1327954597m/199786.jpg
4720,5196,25644437,"Find Her (Detective D.D. Warren, #8)",author_lisa_gardner,decade_2010s,Lisa Gardner,2016.0,https://images.gr-assets.com/books/1444071262m/25644437.jpg
4721,5197,16122034,"Frigid (Frigid, #1)",author_j_lynn author_jennifer_l_armentrout,decade_2010s,"J. Lynn, Jennifer L. Armentrout",2013.0,https://images.gr-assets.com/books/1364364323m/16122034.jpg
4722,5198,16532,Of Love and Shadows,author_isabel_allende author_margaret_sayers_peden,decade_1980s,"Isabel Allende, Margaret Sayers Peden",1984.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4723,5199,6202556,"The Evolution of Calpurnia Tate (Calpurnia Tate, #1)",author_jacqueline_kelly,decade_2000s,Jacqueline Kelly,2009.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4724,5200,3678651,"Bad Girls Don't Die (Bad Girls Don't Die, #1)",author_katie_alender,decade_2000s,Katie Alender,2009.0,https://images.gr-assets.com/books/1344514129m/3678651.jpg
4725,5201,41707,"Atlantis Found (Dirk Pitt, #15)",author_clive_cussler,decade_1990s,Clive Cussler,1999.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4726,5202,4070095,Asterios Polyp,author_david_mazzucchelli,decade_2000s,David Mazzucchelli,2009.0,https://images.gr-assets.com/books/1327877671m/4070095.jpg
4727,5204,138397,"The Walking Dead, Vol. 04: The Heart's Desire",author_robert_kirkman author_charlie_adlard author_cliff_rathburn,decade_2000s,"Robert Kirkman, Charlie Adlard, Cliff Rathburn",2005.0,https://images.gr-assets.com/books/1460242153m/138397.jpg
4728,5205,6277410,"The Stonekeeper's Curse (Amulet, #2)",author_kazu_kibuishi,decade_2000s,Kazu Kibuishi,2009.0,https://images.gr-assets.com/books/1420153715m/6277410.jpg
4729,5206,13066,Sick Puppy,author_carl_hiaasen,decade_2000s,Carl Hiaasen,2000.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4730,5207,24818,The Days Are Just Packed: A Calvin and Hobbes Collection,author_bill_watterson,decade_1990s,Bill Watterson,1993.0,https://images.gr-assets.com/books/1418211162m/24818.jpg
4731,5209,13154933,"Odd Apocalypse (Odd Thomas, #5)",author_dean_koontz,decade_2010s,Dean Koontz,2012.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4732,5210,80369,Discipline and Punish: The Birth of the Prison,author_michel_foucault author_alan_sheridan author_thomas_mathiesen author_walter_seitter author_drago_braco_rotar,decade_1970s,"Michel Foucault, Alan Sheridan, Thomas Mathiesen, Walter Seitter, Drago Braco Rotar",1975.0,https://images.gr-assets.com/books/1400737037m/80369.jpg
4733,5211,215631,Pay It Forward,author_catherine_ryan_hyde,decade_1990s,Catherine Ryan Hyde,1999.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4734,5213,569346,"Full Moon o Sagashite, Vol. 1",author_arina_tanemura author_tomo_kimura,decade_2000s,"Arina Tanemura, Tomo Kimura",2001.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4735,5214,68531,"The Archer's Tale (The Grail Quest, #1)",author_bernard_cornwell,decade_2000s,Bernard Cornwell,2000.0,https://images.gr-assets.com/books/1407709312m/68531.jpg
4736,5216,62212,In the Company of the Courtesan,author_sarah_dunant,decade_2000s,Sarah Dunant,2006.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4737,5217,13630171,"The Skull Throne (Demon Cycle, #4)",author_peter_v_brett,decade_2010s,Peter V. Brett,2015.0,https://images.gr-assets.com/books/1408637760m/13630171.jpg
4738,5218,84133,"Devil May Cry (Dark-Hunter, #11)",author_sherrilyn_kenyon,decade_2000s,Sherrilyn Kenyon,2007.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4739,5219,30002998,Two By Two,author_nicholas_sparks,decade_2010s,Nicholas Sparks,2016.0,https://images.gr-assets.com/books/1461620101m/30002998.jpg
4740,5220,96081,Sea Glass,author_anita_shreve,decade_2000s,Anita Shreve,2002.0,https://images.gr-assets.com/books/1422821164m/96081.jpg
4741,5222,18404285,"Be Careful What You Wish For (The Clifton Chronicles, #4)",author_jeffrey_archer,decade_2010s,Jeffrey Archer,2014.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4742,5223,12925063,"Inescapable (The Premonition, #1)",author_amy_a_bartol,decade_2010s,Amy A. Bartol,2013.0,https://images.gr-assets.com/books/1327896605m/12925063.jpg
4743,5224,6918909,"Illusions (Wings, #3)",author_aprilynne_pike,decade_2010s,Aprilynne Pike,2011.0,https://images.gr-assets.com/books/1324797814m/6918909.jpg
4744,5225,333907,Fatal Vision,author_joe_mcginniss,decade_1980s,Joe McGinniss,1983.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4745,5227,43915,Magician: Apprentice  (Raymond E. Feist's Magician: Apprentice #1),author_raymond_e_feist author_michael_avon_oeming author_bryan_jl_glass author_ryan_stegman,decade_1980s,"Raymond E. Feist, Michael Avon Oeming, Bryan J.L. Glass, Ryan Stegman",1984.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4746,5229,100933,"That Hideous Strength (Space Trilogy, #3)",author_cs_lewis,decade_1940s,C.S. Lewis,1945.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4747,5230,18652002,The Bees,author_laline_paull,decade_2010s,Laline Paull,2014.0,https://images.gr-assets.com/books/1384018069m/18652002.jpg
4748,5231,2458340,Ape House,author_sara_gruen,decade_2010s,Sara Gruen,2010.0,https://images.gr-assets.com/books/1328023833m/2458340.jpg
4749,5233,22674105,China Rich Girlfriend (Crazy Rich Asians #2),author_kevin_kwan,decade_2010s,Kevin Kwan,2015.0,https://images.gr-assets.com/books/1419179404m/22674105.jpg
4750,5234,216304,A Woman After God's Own Heart,author_elizabeth_george,decade_1990s,Elizabeth George,1997.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4751,5235,206195,"State of the Union (Scot Harvath, #3)",author_brad_thor,decade_2000s,Brad Thor,2004.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4752,5236,15793186,The Good House,author_ann_leary,decade_2010s,Ann Leary,2013.0,https://images.gr-assets.com/books/1392668194m/15793186.jpg
4753,5237,14362,"Bless Me, Ultima",author_rudolfo_anaya,decade_1970s,Rudolfo Anaya,1972.0,https://images.gr-assets.com/books/1474056548m/14362.jpg
4754,5238,9913,Glamorama,author_bret_easton_ellis,decade_1990s,Bret Easton Ellis,1998.0,https://images.gr-assets.com/books/1403179508m/9913.jpg
4755,5239,169211,"F is for Fugitive (Kinsey Millhone, #6)",author_sue_grafton,decade_1980s,Sue Grafton,1988.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4756,5241,61264,Silk,author_alessandro_baricco,decade_1990s,Alessandro Baricco,1996.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4757,5242,7963208,A Secret Kept,author_tatiana_de_rosnay,decade_2000s,Tatiana de Rosnay,2009.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4758,5243,27530,"The Remnant (Left Behind, #10)",author_tim_lahaye author_jerry_b_jenkins,decade_2000s,"Tim LaHaye, Jerry B. Jenkins",2002.0,https://images.gr-assets.com/books/1406506156m/27530.jpg
4759,5244,9804,The Baron in the Trees,author_italo_calvino author_archibald_colquhoun,decade_1950s,"Italo Calvino, Archibald Colquhoun",1957.0,https://images.gr-assets.com/books/1344432724m/9804.jpg
4760,5245,11450360,"Twilight: The Graphic Novel, Vol. 2  (Twilight: The Graphic Novel, #2)",author_stephenie_meyer author_young_kim,decade_2010s,"Stephenie Meyer, Young Kim",2011.0,https://images.gr-assets.com/books/1327891963m/11450360.jpg
4761,5246,18468559,"Raw (RAW Family, #1)",author_belle_aurora,decade_2010s,Belle Aurora,2014.0,https://images.gr-assets.com/books/1380531971m/18468559.jpg
4762,5247,5367,"The Great Book of Amber (The Chronicles of Amber, #1-10)",author_roger_zelazny,decade_1990s,Roger Zelazny,1999.0,https://images.gr-assets.com/books/1165519096m/5367.jpg
4763,5248,7519472,The Darkest Lie (Lords of the Underworld #6),author_gena_showalter,decade_2010s,Gena Showalter,2010.0,https://images.gr-assets.com/books/1333828376m/7519472.jpg
4764,5250,11382346,"That Boy (That Boy, #1)",author_jillian_dodd,decade_2010s,Jillian Dodd,2011.0,https://images.gr-assets.com/books/1305572809m/11382346.jpg
4765,5251,12384157,The Dressmaker,author_kate_alcott,decade_2010s,Kate Alcott,2012.0,https://images.gr-assets.com/books/1314819502m/12384157.jpg
4766,5252,16006,"Paradise (Second Opportunities, #1)",author_judith_mcnaught,decade_1990s,Judith McNaught,1991.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4767,5253,525995,Jumanji,author_chris_van_allsburg,decade_1980s,Chris Van Allsburg,1981.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4768,5254,341735,Replay,author_ken_grimwood,decade_1980s,Ken Grimwood,1986.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4769,5255,9827912,Incognito: The Secret Lives of the Brain,author_david_eagleman,decade_2010s,David Eagleman,2011.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4770,5256,22543,Death by Black Hole - And Other Cosmic Quandaries,author_neil_degrasse_tyson,decade_2000s,Neil deGrasse Tyson,2006.0,https://images.gr-assets.com/books/1395019749m/22543.jpg
4771,5258,17977,The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution,author_richard_dawkins,decade_2000s,Richard Dawkins,2004.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4772,5259,18584855,Heartless,author_marissa_meyer,decade_2010s,Marissa Meyer,2016.0,https://images.gr-assets.com/books/1477740245m/18584855.jpg
4773,5260,128092,"The Pigman (The Pigman, #1)",author_paul_zindel,decade_1960s,Paul Zindel,1968.0,https://images.gr-assets.com/books/1393796714m/128092.jpg
4774,5261,39026,"Deep Storm (Jeremy Logan, #1)",author_lincoln_child,decade_2000s,Lincoln Child,2007.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4775,5262,9397967,"Abandon (Abandon, #1)",author_meg_cabot,decade_2010s,Meg Cabot,2011.0,https://images.gr-assets.com/books/1324767084m/9397967.jpg
4776,5263,97898,"The Full Cupboard of Life (No. 1 Ladies' Detective Agency, #5)",author_alexander_mccall_smith,decade_2000s,Alexander McCall Smith,2003.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4777,5264,263179,"How to Marry a Millionaire Vampire (Love at Stake, #1)",author_kerrelyn_sparks,decade_2000s,Kerrelyn Sparks,2005.0,https://images.gr-assets.com/books/1343779854m/263179.jpg
4778,5265,105548,The Foot Book: Dr. Seuss's Wacky Book of Opposites (Bright and Early Board Books),author_dr_seuss,decade_1960s,Dr. Seuss,1968.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4779,5266,17831616,"Beautiful Bitch (Beautiful Bastard, #1.5)",author_christina_lauren,decade_2010s,Christina Lauren,2013.0,https://images.gr-assets.com/books/1368101793m/17831616.jpg
4780,5267,1166131,"The Recruit (Cherub, #1)",author_robert_muchamore,decade_2000s,Robert Muchamore,2004.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4781,5268,327242,Anatomy for the Artist,author_sarah_simblet,decade_2000s,Sarah Simblet,2001.0,https://images.gr-assets.com/books/1309295064m/327242.jpg
4782,5269,38412,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,author_simon_singh,decade_1990s,Simon Singh,1997.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4783,5270,161361,"The Christmas Box (The Christmas Box, #1)",author_richard_paul_evans,decade_1990s,Richard Paul Evans,1993.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4784,5271,8046350,"My Blood Approves (My Blood Approves, #1)",author_amanda_hocking,decade_2010s,Amanda Hocking,2010.0,https://images.gr-assets.com/books/1282351187m/8046350.jpg
4785,5272,18341046,"Until November (Until, #1)",author_aurora_rose_reynolds,decade_2010s,Aurora Rose Reynolds,2013.0,https://images.gr-assets.com/books/1376867667m/18341046.jpg
4786,5273,49011,The Bloody Chamber and Other Stories,author_angela_carter,decade_1970s,Angela Carter,1979.0,https://images.gr-assets.com/books/1388633104m/49011.jpg
4787,5274,86856,A Cook's Tour: Global Adventures in Extreme Cuisines,author_anthony_bourdain,decade_2000s,Anthony Bourdain,2001.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
