,id,book_id,title,authors,decade_year
4445,4446,6289938,"Fade Out (The Morganville Vampires, #7)",author_rachel_caine,decade_2000s
4446,4447,508903,"The Cat Who Could Read Backwards (Cat Who..., #1)",author_lilian_jackson_braun,decade_1960s
4447,4448,15993374,"Charade (Games, #1)",author_nyrae_dawn,decade_2010s
4448,4449,12959086,The Demigod Diaries,author_rick_riordan author_haley_riordan,decade_2010s
4449,4450,17032328,"If You Stay (Beautifully Broken, #1)",author_courtney_cole,decade_2010s
4450,4451,20170296,Neil Patrick Harris: Choose Your Own Autobiography,author_neil_patrick_harris author_david_javerbaum author_antony_hare,decade_2010s
4451,4452,128756,"Death du Jour (Temperance Brennan, #2)",author_kathy_reichs,decade_1990s
4452,4453,313631,More Than a Carpenter,author_josh_mcdowell,decade_1970s
4453,4454,1137215,"Boneshaker (The Clockwork Century, #1)",author_cherie_priest,decade_2000s
4454,4455,165395,Rubyfruit Jungle,author_rita_mae_brown,decade_1970s
4455,4456,12588363,"Fallen in Love (Fallen, #3.5)",author_lauren_kate,decade_2010s
4456,4457,18225810,Sisters,author_raina_telgemeier,decade_2010s
4457,4458,536982,"The Never War (Pendragon, #3)",author_dj_machale,decade_2000s
4458,4459,15566,"The Elf Queen of Shannara (Heritage of Shannara, #3)",author_terry_brooks,decade_1990s
4459,4460,201342,"Mattimeo (Redwall, #3)",author_brian_jacques,decade_1990s
4460,4461,22886612,"Nemesis Games (The Expanse, #5)",author_james_sa_corey,decade_2010s
4462,4463,5509321,"First Family (Sean King & Michelle Maxwell, #4)",author_david_baldacci,decade_2000s
4463,4464,257845,True Grit,author_charles_portis,decade_1960s
4464,4465,653396,Feel the Fear and Do It Anyway,author_susan__jeffers,decade_1980s
4465,4466,17792606,"Mine (Real, #2)",author_katy_evans,decade_2010s
4466,4467,13538552,Memoirs of an Imaginary Friend,author_matthew_dicks,decade_2010s
4467,4468,4835,"Haroun and the Sea of Stories (Khalifa Brothers, #1)",author_salman_rushdie author_paul_birkbeck,decade_1990s
4468,4469,16058610,Whistling Past the Graveyard,author_susan_crandall,decade_2010s
4469,4470,13450339,"Poison Princess (The Arcana Chronicles, #1)",author_kresley_cole,decade_2010s
4470,4471,83143,"Tatiana and Alexander (The Bronze Horseman, #2)",author_paullina_simons,decade_2000s
4471,4472,17910124,"The Emperor's Blades (Chronicle of the Unhewn Throne, #1)",author_brian_staveley,decade_2010s
4472,4473,18723,Brick Lane,author_monica_ali,decade_2000s
4473,4474,18079804,"Half Bad (The Half Bad Trilogy, #1)",author_sally_green,decade_2010s
4474,4475,53639,Zorba the Greek,author_nikos_kazantzakis author__,decade_1940s
4475,4476,598117,Sounder,author_william_h_armstrong author_james_barkley,decade_1960s
4476,4477,11337189,A Universe from Nothing: Why There Is Something Rather Than Nothing,author_lawrence_m_krauss author_richard_dawkins,decade_2010s
4477,4478,1970449,Slash,author_slash author_anthony_bozza,decade_2000s
4478,4479,6582637,"Archangel's Kiss (Guild Hunter, #2)",author_nalini_singh,decade_2010s
4479,4480,8475505,"Rebel Belle (Rebel Belle, #1)",author_rachel_hawkins,decade_2010s
4480,4481,32254,"The Mephisto Club (Rizzoli & Isles, #6)",author_tess_gerritsen,decade_2000s
4481,4482,73297,The Scarlet Thread ,author_francine_rivers,decade_1990s
4482,4483,24814,It's a Magical World: A Calvin and Hobbes Collection,author_bill_watterson,decade_1990s
4484,4485,10033,Being and Nothingness,author_jeanpaul_sartre author_hazel_e_barnes author_mary_warnock author_richard_eyre,decade_1940s
4486,4487,27333,Silent Spring,author_rachel_carson author_linda_lear author_edward_o_wilson,decade_1960s
4487,4488,13452375,"Legion (Legion, #1)",author_brandon_sanderson,decade_2010s
4488,4489,23215469,Down the Rabbit Hole: Curious Adventures and Cautionary Tales of a Former Playboy Bunny,author_holly_madison,decade_2010s
4489,4490,10343389,Kill Alex Cross (Alex Cross #18),author_james_patterson,decade_2010s
4490,4491,18505784,The Pearl That Broke Its Shell,author_nadia_hashimi,decade_2010s
4491,4492,7826116,"Behemoth (Leviathan, #2)",author_scott_westerfeld author_keith_thompson,decade_2010s
4492,4493,72536,The Sociopath Next Door,author_martha_stout,decade_2000s
4493,4494,79422,"Y: The Last Man, Vol. 8: Kimono Dragons (Y: The Last Man, #8)",author_brian_k_vaughan author_pia_guerra author_goran_suduka author_jos_marzn_jr,decade_2000s
4494,4495,3157876,Do-It-Yourself Book (Diary of a Wimpy Kid),author_jeff_kinney,decade_2000s
4496,4497,261331,"The Tea Rose (The Tea Rose, #1)",author_jennifer_donnelly,decade_2000s
4497,4498,8680418,"Moon Over Soho (Peter Grant, #2)",author_ben_aaronovitch,decade_2010s
4498,4499,17456328,The Paris Architect,author_charles_belfoure,decade_2010s
4499,4500,12954620,"Falling Kingdoms (Falling Kingdoms, #1)",author_morgan_rhodes author_michelle_rowen,decade_2010s
4500,4501,244383,Ask and It Is Given: Learning to Manifest Your Desires,author_esther_hicks author_jerry_hicks author_wayne_w_dyer,decade_2000s
4501,4502,7005479,Island Beneath the Sea,author_isabel_allende author_margaret_sayers_peden,decade_2000s
4502,4503,99329,"The History of Tom Jones, a Foundling",author_henry_fielding author_thomas_keymer author_alice_wakely,decade_1740s
4503,4504,80176,"Winesburg, Ohio",author_sherwood_anderson,decade_1910s
4504,4505,22717015,"Beautiful Redemption (The Maddox Brothers, #2)",author_jamie_mcguire,decade_2010s
4505,4506,89656,"C is for Corpse  (Kinsey Millhone, #3)",author_sue_grafton,decade_1980s
4506,4507,156533,"Y: The Last Man, Vol. 5: Ring of Truth (Y: The Last Man, #5)",author_brian_k_vaughan author_pia_guerra author_jos_marzn_jr,decade_2000s
4507,4508,15096,Five Quarters of the Orange,author_joanne_harris,decade_2000s
4509,4510,2748,Microserfs,author_douglas_coupland,decade_1990s
4510,4511,15799936,How to Tell If Your Cat Is Plotting to Kill You,author_matthew_inman author_the_oatmeal,decade_2010s
4511,4512,93947,"Simple Genius (Sean King & Michelle Maxwell, #3)",author_david_baldacci,decade_2000s
4513,4514,8960,"Vampire Mountain (Cirque Du Freak, #4)",author_darren_shan,decade_2000s
4514,4515,14185,The Three Stigmata of Palmer Eldritch,author_philip_k_dick,decade_1960s
4515,4516,23128304,The Strange Library,author_haruki_murakami author_ted_goossen,decade_2000s
4516,4517,9598,Deadeye Dick,author_kurt_vonnegut_jr,decade_1980s
4517,4518,8579016,"The Power (The Secret, #2)",author_rhonda_byrne,decade_2000s
4518,4519,181886,"Ancestors of Avalon (Avalon, #5)",author_diana_l_paxson author_marion_zimmer_bradley,decade_2000s
4519,4520,398323,Out Stealing Horses,author_per_petterson author_anne_born,decade_2000s
4520,4521,51078,"Batman: Knightfall, Vol. 1: Broken Bat",author_doug_moench author_chuck_dixon author_jim_aparo author_norm_breyfogle author_graham_nolan author_jim_balent,decade_1990s
4521,4522,25451555,"Saga, Vol. 5 (Saga, #5)",author_brian_k_vaughan author_fiona_staples,decade_2010s
4522,4523,206196,"The Lions of Lucerne (Scot Harvath, #1)",author_brad_thor,decade_2000s
4523,4524,102733,One Past Midnight: The Langoliers,author_stephen_king author_willem_dafoe,decade_1980s
4524,4525,207569,The Sign of the Beaver,author_elizabeth_george_speare,decade_1980s
4525,4526,46227,"Ask the Dust (Arturo Bandini, #3)",author_john_fante author_charles_bukowski,decade_1930s
4526,4527,470495,All Over But the Shoutin',author_rick_bragg,decade_1990s
4527,4528,32433,The Key to Midnight,author_leigh_nichols author_dean_koontz,decade_1970s
4528,4529,13554713,Fairy Tales from the Brothers Grimm: A New English Version,author_philip_pullman author_jacob_grimm author_wilhelm_grimm,decade_2010s
4529,4530,43886,"Debt of Bones (Sword of Truth, #0.5)",author_terry_goodkind,decade_1990s
4530,4531,26114,The Joke,author_milan_kundera,decade_1960s
4531,4532,12326627,"The White Princess (The Plantagenet and Tudor Novels, #5)",author_philippa_gregory,decade_2010s
4532,4533,377425,Flight of the Intruder (Jake Grafton #1),author_stephen_coonts,decade_1980s
4533,4534,11313,"Silver on the Tree (The Dark is Rising, #5)",author_susan_cooper,decade_1970s
4534,4535,225774,National Velvet,author_enid_bagnold,decade_1930s
4535,4536,211099,"Losing My Virginity: How I've Survived, Had Fun, and Made a Fortune Doing Business My Way",author_richard_branson,decade_2010s
4536,4537,1591,Lysistrata,author_aristophanes author_sarah_ruden,decade_0s
4537,4538,5983057,The Swan Thieves,author_elizabeth_kostova,decade_2010s
4538,4539,12444166,"Iced (Fever, #6)",author_karen_marie_moning,decade_2010s
4539,4540,15062217,14,author_peter_clines,decade_2010s
4540,4541,9165406,Okay for Now,author_gary_d_schmidt,decade_2010s
4541,4542,85957,"Assassins (Left Behind, #6)",author_tim_lahaye author_jerry_b_jenkins,decade_1990s
4542,4543,13521459,"Red Country (First Law World, #6)",author_joe_abercrombie,decade_2010s
4544,4545,13202092,Eat and Run: My Unlikely Journey to Ultramarathon Greatness,author_scott_jurek author_steve_friedman,decade_2010s
4545,4546,7093222,"Broken (Will Trent, #4)",author_karin_slaughter,decade_2010s
4546,4547,18656006,The Matchmaker,author_elin_hilderbrand,decade_2010s
4547,4548,50930,"The Mark (Left Behind, #8)",author_tim_lahaye author_jerry_b_jenkins,decade_2000s
4548,4549,2113410,Belong to Me,author_marisa_de_los_santos,decade_2000s
4549,4550,49006,"The Darkest Hour (Warriors, #6)",author_erin_hunter,decade_2000s
4550,4551,57727,"L.A. Confidential (L.A. Quartet, #3)",author_james_ellroy,decade_1990s
4553,4554,133765,"Those Left Behind (Serenity, #1)",author_joss_whedon author_brett_matthews author_will_conrad,decade_2000s
4554,4555,63461,Terms of Endearment,author_larry_mcmurtry,decade_1970s
4555,4556,84142,"Kiss of the Night (Dark-Hunter, #4)",author_sherrilyn_kenyon,decade_2000s
4556,4557,474634,The Wedding Girl,author_madeleine_wickham,decade_1990s
4557,4558,281512,He Chose the Nails,author_max_lucado,decade_2000s
4558,4559,8069535,"Entice (Need, #3)",author_carrie_jones,decade_2010s
4559,4560,3764,"From Russia With Love (James Bond, #5)",author_ian_fleming,decade_1950s
4560,4561,24731,The Tortilla Curtain,author_tc_boyle,decade_1990s
4561,4562,6368611,"Darkest Mercy (Wicked Lovely, #5)",author_melissa_marr,decade_2010s
4563,4564,13624367,"Checkmate (Neighbor from Hell, #3)",author_rl_mathewson,decade_2010s
4564,4565,34534,"The Amazing Maurice and His Educated Rodents (Discworld, #28)",author_terry_pratchett,decade_2000s
4565,4566,771332,With the Old Breed: At Peleliu and Okinawa,author_eugene_b_sledge author_paul_fussell,decade_1980s
4566,4567,42369,The Hundred Dresses,author_eleanor_estes author_louis_slobodkin,decade_1940s
4567,4568,13481275,"Lost Lake (Lost Lake, #1)",author_sarah_addison_allen,decade_2010s
4568,4569,18244799,"Hardwired (Hacker, #1)",author_meredith_wild,decade_2010s
4569,4570,15705011,The Last Runaway,author_tracy_chevalier,decade_2010s
4570,4571,345299,"Midnight Tides (The Malazan Book of the Fallen, #5)",author_steven_erikson,decade_2000s
4571,4572,17332969,"The 100 (The 100, #1)",author_kass_morgan,decade_2010s
4572,4573,9666812,"Hades (Halo, #2)",author_alexandra_adornetto,decade_2010s
4573,4574,156530,"Y: The Last Man, Vol. 3: One Small Step (Y: The Last Man, #3)",author_brian_k_vaughan author_pia_guerra author_jos_marzn_jr author_paul_chadwick,decade_2000s
4574,4575,867248,Bear Snores On,author_karma_wilson author_jane_chapman,decade_2000s
4575,4576,30253864,"Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls, and Everything in Between",author_lauren_graham,decade_2010s
4576,4577,317282,Memoirs of a Teenage Amnesiac,author_gabrielle_zevin,decade_2000s
4577,4578,7983,"Salamandastron (Redwall, #5)",author_brian_jacques author_gary_chalk,decade_1990s
4580,4581,4932435,"Finnikin of the Rock (Lumatere Chronicles, #1)",author_melina_marchetta,decade_2000s
4581,4582,32650,The Return of the Native  ,author_thomas_hardy author_alexander_theroux,decade_1870s
4582,4583,11660590,Micro,author_michael_crichton author_richard___preston,decade_2010s
4583,4584,10037,No Exit and Three Other Plays,author_jeanpaul_sartre author_stuart_gilbert author_lionel_abel,decade_1940s
4584,4585,46656,Foundation and Chaos (Second Foundation Trilogy #2),author_greg_bear,decade_1990s
4585,4586,3832,Cover Her Face (Adam Dalgliesh #1),author_pd_james,decade_1960s
4586,4587,8581936,"Supernaturally (Paranormalcy, #2)",author_kiersten_white,decade_2010s
4587,4588,92855,"First King of Shannara (The Original Shannara Trilogy, #0)",author_terry_brooks,decade_1990s
4588,4589,7945049,"Bury Your Dead (Chief Inspector Armand Gamache, #6)",author_louise_penny,decade_2010s
4589,4590,84785,"The Overlook (Harry Bosch, #13; Harry Bosch Universe, #15)",author_michael_connelly,decade_2000s
4591,4592,90192,The House of the Seven Gables,author_nathaniel_hawthorne author_robert_s_levine,decade_1850s
4592,4593,295086,"Rising Storm (Warriors, #4)",author_erin_hunter,decade_2000s
4593,4594,31845516,Love Warrior,author_glennon_doyle_melton,decade_2010s
4594,4595,6449551,"The Brutal Telling (Chief Inspector Armand Gamache, #5)",author_louise_penny,decade_2000s
4597,4598,45220,I Never Promised You a Rose Garden,author_hannah__green author_joanne_greenberg,decade_1960s
4598,4599,8069828,"The Crimson Crown (Seven Realms, #4)",author_cinda_williams_chima,decade_2010s
4600,4601,25690958,"Year of Yes: How to Dance It Out, Stand In the Sun and Be Your Own Person",author_shonda_rhimes,decade_2010s
4601,4602,275,The Lover,author_marguerite_duras author_barbara_bray author_maxine_hong_kingston,decade_1980s
4603,4604,16033909,"Burn (Breathless, #3)",author_maya_banks,decade_2010s
4604,4605,3690,The Power and the Glory,author_graham_greene author_john_updike,decade_1940s
4606,4607,20575411,"Lila (Gilead, #3)",author_marilynne_robinson,decade_2010s
4607,4608,34988,"The Scions of Shannara (Heritage of Shannara, #1)",author_terry_brooks,decade_1990s
4609,4610,26192646,Sweetbitter,author_stephanie_danler,decade_2010s
4610,4611,110384,"Romancing Mister Bridgerton (Bridgertons, #4)",author_julia_quinn,decade_2000s
4611,4612,89755,Tangerine,author_edward_bloor author_danny_de_vito,decade_1990s
4612,4613,33547,Hell House,author_richard_matheson,decade_1970s
4614,4615,23281906,The Liar,author_nora_roberts,decade_2010s
4615,4616,32530,"The Third Victim (Quincy & Rainie, #2)",author_lisa_gardner,decade_2000s
4616,4617,29154543,"The Wrong Side of Goodbye (Harry Bosch, #21; Harry Bosch Universe, #26)",author_michael_connelly,decade_2010s
4617,4618,8045080,"Hell's Corner (Camel Club, #5)",author_david_baldacci,decade_2010s
4618,4619,114206,"Key of Valor (Key Trilogy, #3)",author_nora_roberts,decade_2000s
4619,4620,781182,Barbarians at the Gate: The Fall of RJR Nabisco,author_bryan_burrough author_john_helyar,decade_1990s
4620,4621,20706284,"Ancillary Sword (Imperial Radch, #2)",author_ann_leckie,decade_2010s
4621,4622,17689,Franz Kafka's The Castle (Dramatization),author_david_fishelson author_aaron_leichter author_max_brod author_franz_kafka,decade_2000s
4622,4623,18108877,"Timebound (The Chronos Files, #1)",author_rysa_walker,decade_2010s
4623,4624,9591398,"The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making (Fairyland, #1)",author_catherynne_m_valente author_ana_juan,decade_2010s
4624,4625,11970096,"Twenty-Eight and a Half Wishes (Rose Gardner Mystery, #1)",author_denise_grover_swank,decade_2010s
4626,4627,30068,"The Book of the Dead (Pendergast, #7; Diogenes, #3)",author_douglas_preston author_lincoln_child,decade_2000s
4628,4629,12617758,The Expats,author_chris_pavone,decade_2010s
4629,4630,128752,"Bare Bones (Temperance Brennan, #6)",author_kathy_reichs,decade_2000s
4630,4631,16131025,Beautiful Day,author_elin_hilderbrand,decade_2010s
4631,4632,85958,"The Indwelling (Left Behind, #7)",author_tim_lahaye author_jerry_b_jenkins,decade_2000s
4632,4633,206682,"Dexter in the Dark (Dexter, #3)",author_jeff_lindsay,decade_2000s
4633,4634,16634,The Glass Bead Game,author_hermann_hesse author_richard_winston author_clara_winston author_theodore_ziolkowski,decade_1940s
4634,4635,13366259,The Yellow Birds,author_kevin_powers,decade_2010s
4635,4636,85418,Just One Look,author_harlan_coben,decade_2000s
4636,4637,16117804,"The Proposal (The Proposition, #2)",author_katie_ashley,decade_2010s
4637,4638,48132,"My Family and Other Animals (Corfu Trilogy, #1)",author_gerald_durrell author_helma_lapia,decade_1950s
4638,4639,174403,Back Roads,author_tawni_odell,decade_1990s
4639,4640,11449,Cathedral,author_raymond_carver,decade_1980s
4640,4641,30065028,Fantastic Beasts and Where to Find Them: The Original Screenplay,author_jk_rowling,decade_2010s
4641,4642,11574,The Body,author_stephen_king author_robin_ah_waterfield,decade_1980s
4642,4643,1999475,A Million Miles in a Thousand Years: What I Learned While Editing My Life,author_donald_miller,decade_2000s
4643,4644,7992995,"Eona: The Last Dragoneye (Eon, #2)",author_alison_goodman,decade_2010s
4644,4645,14570,"Eight Cousins (Eight Cousins, #1)",author_louisa_may_alcott,decade_1870s
4646,4647,64862,"R is for Ricochet (Kinsey Millhone, #18)",author_sue_grafton,decade_2000s
4647,4648,11947156,"Prince of Wolves (The Grey Wolves, #1)",author_quinn_loftis,decade_2010s
4648,4649,99296,Diary of a Worm,author_doreen_cronin author_harry_bliss,decade_1990s
