,id,book_id,title,authors,decade_year,tag_name,tag_length
5619,6242,91440,Love Medicine,author_louise_erdrich,decade_1980s,"fiction, native_american, historical_fiction, short_story, novel, literature, literary_fiction, contemporary_fiction, adult_fiction, import",139
5620,6243,7932146,"The Inner Circle (Culper Ring, #1)",author_brad_meltzer,decade_2010s,"crime, mystery_suspense, history, adult_fiction, action, culper_ring, politics, espionage, mystery, adult",105
5621,6244,669570,"Dragon Slippers (Dragon Slippers, #1)",author_jessica_day_george,decade_2000s,"fantasy, dragon, young_adult, series, adventure, fiction, middle_grade, childrens, romance, magic",97
5622,6245,26025989,The Princess Diarist,author_carrie_fisher,decade_2010s,"non_fiction, memoir, nonfiction, biography, memoir, audio, star_war, humor, biography_memoir, biography",103
5623,6246,8447255,"The Crippled God (The Malazan Book of the Fallen, #10)",author_steven_erikson,decade_2010s,"fantasy, malazan, epic_fantasy, fiction, high_fantasy, epic, buy, steven_erikson, series, dark_fantasy",102
5624,6248,7124095,"Gone (Wake, #3)",author_lisa_mcmann,decade_2010s,"young_adult, paranormal, fantasy, series, romance, supernatural, fiction, mystery, teen, dream_catcher",102
5625,6249,105703,Pride of Baghdad,author_brian_k_vaughan author_niko_henrichon,decade_2000s,"graphic_novel, graphic_novel, comic, comic, fiction, war, animal, comic_graphic_novel, historical_fiction, graphic",114
5626,6252,29397,"Woken Furies (Takeshi Kovacs, #3)",author_richard_k_morgan,decade_2000s,"science_fiction, sci, cyberpunk, fiction, scifi, thriller, fantasy, sci_fantasy, series, mystery",96
5627,6253,24709327,"Scion of Ikshvaku (RamChandra, #1)",author_amish_tripathi,decade_2010s,"indian_mythology, historical_fiction, india, mythological_fiction, amish, mythology, series, indian_fiction, english, indian_writing",132
5628,6254,7719355,"Blameless (Parasol Protectorate, #3)",author_gail_carriger,decade_2010s,"steampunk, fantasy, paranormal, romance, vampire, urban_fantasy, fiction, series, werewolf, historical_fiction",110
5629,6256,567704,Imajica,author_clive_barker,decade_1990s,"fantasy, horror, fiction, clive_barker, dark_fantasy, sci_fantasy, science_fiction, sci, fantasy_sci, wish_list",111
5630,6257,53343,On Writing Well: The Classic Guide to Writing Nonfiction,author_william_zinsser,decade_1970s,"writing, non_fiction, nonfiction, writing, business, language, personal_mba, self_help, reference, education",108
5631,6258,134353,I'm OK - You're OK,author_thomas_a_harris,decade_1960s,"non_fiction, self_help, psychology, nonfiction, self_improvement, relationship, psych, communication, psychotherapy, personal_development",137
5632,6259,22026,The Sicilian,author_mario_puzo,decade_1980s,"fiction, crime, mafia, thriller, mario_puzo, historical_fiction, mystery, classic, novel, general_fiction",105
5633,6260,25776210,"Fire Touched (Mercy Thompson, #9)",author_patricia_briggs,decade_2010s,"urban_fantasy, fantasy, paranormal, werewolf, vampire, fae, series, romance, magic, shifter",91
5634,6261,34312,The Copper Beech,author_maeve_binchy,decade_1990s,"fiction, maeve_binchy, chick_lit, ireland, romance, irish, contemporary_fiction, contemporary, binchy, general_fiction",118
5635,6263,2696181,"The Compound (The Compound, #1)",author_sa_bodeen,decade_2000s,"young_adult, science_fiction, dystopian, dystopia, fiction, sci, teen, series, post_apocalyptic, mystery",104
5636,6264,12663,The Covenant,author_james_a_michener,decade_1980s,"south_africa, michener, james_michener, history, novel, novel, general_fiction, buy, historical_fiction, adult_fiction",118
5637,6266,10637748,"The Pledge (The Pledge, #1)",author_kimberly_derting,decade_2010s,"dystopian, young_adult, fantasy, dystopia, romance, series, paranormal, magic, science_fiction, fiction",103
5638,6267,85491,The Villa,author_nora_roberts,decade_2000s,"romance, nora_robert, contemporary_romance, fiction, romantic_suspense, contemporary, mystery, suspense, chick_lit, nora",120
5639,6268,17729712,"Beautiful Broken Rules (Broken, #1)",author_kimberly_lauren,decade_2010s,"new_adult, romance, college, contemporary, contemporary_romance, series, college_romance, sport, unlimited, young_adult",119
5640,6269,180426,"Dark Desire (Dark, #2)",author_christine_feehan,decade_1990s,"paranormal_romance, romance, paranormal, christine_feehan, vampire, vampire, fantasy, series, carpathians, dark_series",118
5641,6270,13170596,"Fragments (Partials Sequence, #2)",author_dan_wells,decade_2010s,"dystopian, young_adult, dystopia, science_fiction, sci, series, post_apocalyptic, fiction, fantasy, buy",103
5642,6271,10428803,"A Rogue by Any Other Name (The Rules of Scoundrels, #1)",author_sarah_maclean,decade_2010s,"historical_romance, romance, historical, historical_fiction, regency, series, adult, fiction, regency_romance, sarah_maclean",124
5643,6272,92307,Being and Time,author_martin_heidegger,decade_1920s,"philosophy, non_fiction, nonfiction, classic, existentialism, phenomenology, german, heidegger, buy, theory",107
5644,6274,25078,Savage Inequalities: Children in America's Schools,author_jonathan_kozol,decade_1990s,"non_fiction, education, sociology, social_justice, teaching, nonfiction, politics, race, school, professional",109
5645,6275,6605625,"The Enemy (The Enemy, #1)",author_charlie_higson,decade_2000s,"zombie, horror, young_adult, dystopian, dystopia, series, post_apocalyptic, fiction, science_fiction, zombie",108
5646,6277,142540,"The Empty Chair (Lincoln Rhyme, #3)",author_jeffery_deaver,decade_2000s,"mystery, thriller, crime, fiction, jeffery_deaver, series, lincoln_rhyme, deaver, mystery_thriller, suspense",108
5647,6278,18869967,Jamaica Inn,author_daphne_du_maurier,decade_1930s,"classic, fiction, historical_fiction, mystery, gothic, romance, classic, historical, suspense, daphne_maurier",109
5648,6279,428042,"Airborn (Matt Cruse, #1)",author_kenneth_oppel,decade_2000s,"steampunk, young_adult, fantasy, science_fiction, adventure, sci, fiction, series, teen, pirate",95
5649,6280,219535,The Other,author_thomas_tryon,decade_1970s,"horror, fiction, mystery, thriller, nyrb, gothic, buy, suspense, classic, fantasy",81
5650,6281,24473465,"The English Spy (Gabriel Allon, #15)",author_daniel_silva,decade_2010s,"espionage, spy, thriller, gabriel_allon, series, audio, mystery_thriller, suspense, spy_thriller, silva_daniel",110
5651,6282,10431447,"Wildwood (Wildwood Chronicles, #1)",author_colin_meloy author_carson_ellis,decade_2010s,"fantasy, young_adult, fiction, middle_grade, childrens, adventure, series, child, child, kid",92
5652,6283,9957,The Cement Garden,author_ian_mcewan,decade_1970s,"fiction, contemporary, british, novel, literary_fiction, literature, british_literature, ian_mcewan, contemporary_fiction, english",130
5653,6284,28507,"Serpent Mage (The Death Gate Cycle, #4)",author_margaret_weis author_tracy_hickman,decade_1990s,"fantasy, fiction, sci_fantasy, epic_fantasy, high_fantasy, death_gate_cycle, fantasy_sci, dragon, scifi_fantasy, margaret_wei",125
5654,6285,74812,Born on a Blue Day: Inside the Extraordinary Mind of an Autistic Savant,author_daniel_tammet,decade_2000s,"non_fiction, memoir, nonfiction, biography, autism, psychology, memoir, autobiography, science, biography_memoir",112
5655,6286,17560674,"The Bet (The Bet, #1)",author_rachel_van_dyken,decade_2010s,"romance, new_adult, contemporary, contemporary_romance, series, funny, chick_lit, love_triangle, dnf, rachel_van_dyken",118
5656,6287,8564644,Little Princes: One Man's Promise to Bring Home the Lost Children of Nepal,author_conor_grennan,decade_2010s,"non_fiction, nonfiction, memoir, travel, nepal, biography, asia, memoir, biography_memoir, inspirational",104
5657,6289,29610595,Too Late,author_colleen_hoover,decade_2010s,"new_adult, romance, contemporary, colleen_hoover, wattpad, abuse, dark, unlimited, stand_alone, adult",101
5658,6290,954303,"Kitchen Princess, Vol. 01 (Kitchen Princess, #1)",author_natsumi_ando author_miyuki_kobayashi,decade_2000s,"manga, romance, graphic_novel, young_adult, mangas, comic, kitchen_princess, shoujo, graphic_novel, anime",105
5659,6291,79834,Lust for Life,author_irving_stone,decade_1930s,"historical_fiction, biography, art, fiction, classic, biography, historical, non_fiction, history, novel",104
5660,6292,5585788,"Skinwalker (Jane Yellowrock, #1)",author_faith_hunter,decade_2000s,"fantasy, urban_fantasy, paranormal, vampire, shifter, shapeshifters, magic, series, fiction, adult",98
5661,6293,648194,Hissy Fit,author_mary_kay_andrews,decade_2000s,"chick_lit, romance, fiction, mary_kay_andrew, southern, humor, mystery, chicklit, audio, contemporary_romance",109
5662,6294,11343348,Private Games (Private #3),author_james_patterson author_mark_t_sullivan,decade_2010s,"james_patterson, mystery, fiction, thriller, patterson, crime, private, series, patterson_james, suspense",105
5663,6295,109901,"The Cold Dish (Walt Longmire, #1)",author_craig_johnson,decade_2000s,"mystery, fiction, western, series, mystery, crime, longmire, mystery_thriller, craig_johnson, audio",99
5664,6297,731804,Pinkalicious,author_victoria_kann author_elizabeth_kann,decade_2000s,"childrens, child, child, fiction, color, fantasy, child_literature, child_lit, food, fantasy",92
5665,6298,5936,The Poetry of Pablo Neruda,author_pablo_neruda author_ilan_stavans,decade_1970s,"poetry, classic, fiction, literature, latin_america, romance, buy, wish_list, non_fiction, poem",95
5666,6299,2872,Falling Angels,author_tracy_chevalier,decade_2000s,"historical_fiction, historical, england, adult_fiction, tracy_chevalier, fiction, history, general_fiction, novel, adult",120
5667,6300,194086,Sleeping Arrangements,author_madeleine_wickham,decade_2000s,"chick_lit, fiction, romance, chicklit, sophie_kinsella, chic_lit, contemporary, madeleine_wickham, british, audio",113
5668,6301,9975679,"Ashes (Ashes Trilogy, #1)",author_ilsa_j_bick,decade_2010s,"young_adult, zombie, dystopian, horror, dystopia, post_apocalyptic, science_fiction, series, sci, survival",106
5669,6302,91582,Lady Susan,author_jane_austen author_robert_william_chapman,decade_1870s,"classic, fiction, jane_austen, classic, romance, historical_fiction, austen, century, historical, epistolary",108
5670,6303,18105011,"Sweet Home (Sweet Home, #1)",author_tillie_cole,decade_2010s,"new_adult, romance, sport, college, contemporary, contemporary_romance, dnf, series, college_romance, sport_romance",115
5671,6306,106648,Memories of Midnight,author_sidney_sheldon,decade_1990s,"sidney_sheldon, fiction, thriller, mystery, suspense, romance, mystery_thriller, sheldon, crime, sydney_sheldon",111
5672,6307,460635,The Bone People,author_keri_hulme,decade_1980s,"fiction, new_zealand, magical_realism, literary_fiction, novel, contemporary, literature, contemporary_fiction, general_fiction, historical_fiction",147
5673,6308,295305,"Wolf Brother (Chronicles of Ancient Darkness, #1)",author_michelle_paver author_geoff_taylor,decade_2000s,"adventure, historical_fiction, fiction, historical, middle_grade, fantasy, child, childhood, child, wolf",104
5674,6309,17608111,"The Crimson Campaign (Powder Mage, #2)",author_brian__mcclellan,decade_2010s,"fantasy, epic_fantasy, fiction, flintlock_fantasy, high_fantasy, military, magic, powder_mage, series, military_fantasy",119
5675,6310,15984268,The Universe Versus Alex Woods,author_gavin_extence,decade_2010s,"fiction, young_adult, contemporary, coming_age, buy, realistic_fiction, wish_list, contemporary_fiction, adult, adult_fiction",125
5676,6311,296125,"Stormy, Misty's Foal (Misty, #3)",author_marguerite_henry,decade_1960s,"horse, fiction, childrens, animal, young_adult, child, child, childhood, childhood, classic",91
5677,6313,73084,"Heaven, Texas (Chicago Stars, #2)",author_susan_elizabeth_phillips,decade_1990s,"romance, contemporary_romance, contemporary, sport, chick_lit, susan_elizabeth_phillips, sport_romance, series, fiction, funny",126
5678,6314,639787,"The Murder on the Links (Hercule Poirot, #2)",author_agatha_christie,decade_1920s,"mystery, agatha_christie, fiction, crime, classic, mystery, detective, hercule_poirot, poirot, mystery_thriller",111
5679,6316,18304,The Anti-Christ,author_friedrich_nietzsche author_hl_mencken,decade_1880s,"religion, classic, german, nonfiction, nietzsche, filosofia, philosophy, german_literature, century, atheism",108
5680,6317,110890,The Looming Tower: Al-Qaeda and the Road to 9/11,author_lawrence_wright,decade_2000s,"non_fiction, history, nonfiction, politics, middle_east, war, religion, pulitzer, islam, american_history",105
5681,6318,16685,The Cat Who Walks Through Walls (The World As Myth),author_robert_a_heinlein,decade_1980s,"science_fiction, sci, fiction, scifi, sci_fantasy, heinlein, fantasy, time_travel, scifi_fantasy, speculative_fiction",117
5682,6319,32438,Shattered,author_kr_dwyer author_dean_koontz,decade_1970s,"horror, dean_koontz, fiction, thriller, koontz, suspense, mystery, thriller, suspense_thriller, koontz_dean",107
5683,6321,2999282,"Dexter By Design (Dexter, #4)",author_jeff_lindsay,decade_2000s,"fiction, mystery, crime, thriller, dexter, horror, series, jeff_lindsay, suspense, mystery_thriller",99
5684,6323,10618,Apt Pupil,author_stephen_king,decade_1980s,"horror, stephen_king, fiction, thriller, short_story, king, mystery, crime, suspense, audio",91
5685,6324,84052,"Morning, Noon & Night",author_sidney_sheldon,decade_1990s,"sidney_sheldon, fiction, thriller, mystery, suspense, romance, crime, sheldon, novel, novel",91
5686,6325,238141,"Memory in Death (In Death, #22)",author_jd_robb,decade_2000s,"mystery, romance, robb, robb, death, death_series, crime, romantic_suspense, fiction, futuristic",96
5687,6326,46114,The Waves,author_virginia_woolf,decade_1930s,"classic, fiction, literature, classic, british, modernism, century, virginia_woolf, buy, british_literature",107
5688,6327,280410,The Nine: Inside the Secret World of the Supreme Court,author_jeffrey_toobin,decade_2000s,"non_fiction, history, nonfiction, politics, law, supreme_court, legal, american_history, political, biography",109
5689,6328,9724798,The Violets of March,author_sarah_jio,decade_2010s,"fiction, historical_fiction, romance, chick_lit, mystery, contemporary, adult_fiction, contemporary_fiction, historical, audio",126
5690,6329,8574333,Please Look After Mom,author_kyungsook_shin author_ author_chiyoung_kim,decade_2000s,"fiction, korea, asia, contemporary, asian, family, korean, buy, asian_literature, korean_literature",99
